licensee_name,street,city,state,zip,licensee_number,channel_type,account_name,rtd_contract,location
SUSHIJIN,"8555 FENTON STREET, UNIT A",silver_spring,MD,20910,HBW145,On Premise,"SUSHIJIN, LLC",No,"8555 FENTON STREET, UNIT A SILVER SPRING MD 20910"
SUSHIKO CHEVY CHASE,5455 WISCONSIN AVENUE,chevy_chase,MD,20815,BBWLHR851,On Premise,"SUSHIKO CHEVY CHASE, LLC.",No,5455 WISCONSIN AVENUE CHEVY CHASE MD 20815
SUSHI N YOU,7607 B MACARTHUR BLVD,cabin_john,MD,20818,DBW1130480,On/Off-Premise,"YK CLASS, LLC",No,7607 B MACARTHUR BLVD CABIN JOHN MD 20818
SUSHI OISHII,9706 TRAVILLE GATEWAY DR,rockville,MD,20850,BBWLHR928424,On Premise,UNITED BUFFET & GRILL INC,No,9706 TRAVILLE GATEWAY DR ROCKVILLE MD 20850
SWEETERIA CAFE,"7514 WISCONSIN AVENUE, SUITE 200",bethesda,MD,20814,BBWLHR2133544,On Premise,"SWEETERIA BETHESDA, LLC",No,"7514 WISCONSIN AVENUE, SUITE 200 BETHESDA MD 20814"
TACO BAMBA - GAITHERSBURG,670 QUINCE ORCHARD ROAD,gaithersburg,MD,20878,BBWLHR831388,On Premise,"PYM HOLDINGS, LLC",No,670 QUINCE ORCHARD ROAD GAITHERSBURG MD 20878
TACO BAMBA TAQUERIA - ROCKVILLE,1627 ROCKVILLE PIKE,rockville,MD,20852,BBWLHR481301,On Premise,"PYM HOLDINGS, LLC",No,1627 ROCKVILLE PIKE ROCKVILLE MD 20852
TACO BAR,3 RUSSELL AVE SUITE A,gaithersburg,MD,20877,BDBWL28685,On/Off-Premise,TACO BAR LLC,No,3 RUSSELL AVE SUITE A GAITHERSBURG MD 20877
TACO BELL CANTINA,8662 & 8666 COLESVILLE ROAD,silver_spring,MD,20910,BBWLHR1176494,On Premise,TB CANTINA LLC,No,8662 & 8666 COLESVILLE ROAD SILVER SPRING MD 20910
TACOMBI,4749 BETHESDA AVE.,bethesda,MD,20814,BDBWL490321,On/Off-Premise,TAQUERIA BUENA BETHESDADITA,No,4749 BETHESDA AVE. BETHESDA MD 20814
TACO MEX RESTAURANT,13830 OLD COLUMBIA PIKE,silver_spring,MD,20904,BBWLHR284,On Premise,"ERICK & EDWIN, INC.",No,13830 OLD COLUMBIA PIKE SILVER SPRING MD 20904
TACOSWAY MEXICAN GRILL,8777 - B FIRST AVENUE,silver_spring,MD,20910,DBWL718356,On Premise,"TWSS1,LLC",No,8777 - B FIRST AVENUE SILVER SPRING MD 20910
TAIPEI CAFE,802 HUNGERFORD DRIVE,rockville,MD,20850,BBWHR138,On/Off-Premise,"BROTHERS BISTRO, LLC",No,802 HUNGERFORD DRIVE ROCKVILLE MD 20850
TAIPEI TOKYO-ROCKVILLE PIKE,11510-A ROCKVILLE PIKE,rockville,MD,20852,HBWHR27324,On Premise,"YENG XING INTERNATIONAL, INC",No,11510-A ROCKVILLE PIKE ROCKVILLE MD 20852
TAKOMA BEVERAGE,6917 LAUREL AVENUE,takoma_park,MD,20912,BDBWLHR26663,On/Off-Premise,"TAKOMA BEVERAGE COMPANY, LLC",No,6917 LAUREL AVENUE TAKOMA PARK MD 20912
TAKOMA PARK SILVER SPRING COOP,201 ETHAN ALLEN AVENUE,takoma_park,MD,20912,ABWS21343,Off Premise,TAKOMA PARK SILVER SPRING COOP,No,201 ETHAN ALLEN AVENUE TAKOMA PARK MD 20912
TAKUMI SUSHI BETHESDA,4929 BETHESDA AVENUE,bethesda,MD,20814,BBWLHR1965544,On Premise,DD BETHESDA INC.,No,4929 BETHESDA AVENUE BETHESDA MD 20814
TALBERT'S ICE & BEVERAGE SERVICE,5234 RIVER ROAD,bethesda,MD,20816,DBW044,On/Off-Premise,MONTGOMERY ICE CORP.,Yes,5234 RIVER ROAD BETHESDA MD 20816
TALBOTT BEER & WINE,1071 ROCKVILLE PIKE,rockville,MD,20852,ABW814373,Off Premise,"Talbott Wine Cellars, LLC",Yes,1071 ROCKVILLE PIKE ROCKVILLE MD 20852
TALLY HO RESTUARANT,9923 FALLS RD,potomac,MD,20854,HBW22790,On Premise,TALLY HO,No,9923 FALLS RD POTOMAC MD 20854
TANDOORI NIGHTS,106 MARKET STREET,gaithersburg,MD,20878,BBWLHR696,On Premise,"DLV, LLC.",No,106 MARKET STREET GAITHERSBURG MD 20878
TAPERS AND TEQUILA,16819-16821 CRABBS BRANCH WAY,rockville,MD,20855,DBWL1903544,On Premise,"TAPERS AND TEQUILA, LLC",No,16819-16821 CRABBS BRANCH WAY ROCKVILLE MD 20855
TAQUERIA SABOR MIXTECO,2460-2462 ENNALLS AVENUE,wheaton,MD,20902,BBWLHR1319544,On Premise,TAQUERIA SABOR MIXTECO LLC,No,2460-2462 ENNALLS AVENUE WHEATON MD 20902
TASTEFUL TABLE CATERING AT MILTON RIDGE,26130 FREDERICK ROAD,clarksburg,MD,20871,DBWL1506544,On Premise,"TASTEFUL TABLE CATERING, LLC",No,26130 FREDERICK ROAD CLARKSBURG MD 20871
TASTE OF EUROPE,630 QUINCE ORCHARD RD.,gaithersburg,MD,20878,ABW41666,Off Premise,"TASTE OF EUROPE ENTERPRISES, INC.",No,630 QUINCE ORCHARD RD. GAITHERSBURG MD 20878
TAVIRA RESTAURANT,8401 CONNECTICUT AVE,chevy_chase,MD,20815,BBWLHR1213497,On Premise,TAVIRA LLC,No,8401 CONNECTICUT AVE CHEVY CHASE MD 20815
TED'S BULLETIN,220 ELLINGTON BOULEVARD,gaithersburg,MD,20878,BBWLHR33121,On Premise,"TB CROWN FARM, LLC",No,220 ELLINGTON BOULEVARD GAITHERSBURG MD 20878
TEMARI CAFE,1043 ROCKVILLE PIKE,rockville,MD,20852,HBW139,On Premise,"NAKA, INC.",No,1043 ROCKVILLE PIKE ROCKVILLE MD 20852
TERRA GAUCHA,1651 CHAPMAN AVENUE,rockville,MD,20852,BDBWL1792544,On/Off-Premise,SOUTHERN BRAS ROCKVILLE LLC,No,1651 CHAPMAN AVENUE ROCKVILLE MD 20852
TERRA MARE RESTAURANT & BAR,2504 ENNALLS AVE.,wheaton,MD,20902,BBWLHR782365,On Premise,"TERRA MARE, INC.",No,2504 ENNALLS AVE. WHEATON MD 20902
TERRAPIN BICYCLES,4933 AUBURN AVE.,bethesda,MD,20814,DBW768355,On/Off-Premise,"TERRAPIN BICYCLES, LLC",No,4933 AUBURN AVE. BETHESDA MD 20814
TEX'S PLACE,14630 SOUTHLAWN LANE,rockville,MD,20850,BBWHR34384,On/Off-Premise,"DOAN, INC",No,14630 SOUTHLAWN LANE ROCKVILLE MD 20850
T.G.I. FRIDAYS - SILVER SPRING,12281 TECH ROAD,silver_spring,MD,20904,BBWLHR366,On Premise,"ATLANTA RESTAURANT PARTNERS, L",No,12281 TECH ROAD SILVER SPRING MD 20904
TG SILVER SPRING MART,8211 FENTON STREET,silver_spring,MD,20910,DBW1057690,On/Off-Premise,TG SILVER SPRING MART LLC,No,8211 FENTON STREET SILVER SPRING MD 20910
THAI AT SILVER SPRING,921 ELLSWORTH DRIVE,silver_spring,MD,20910,BBWLHR2080544,On Premise,CHAI THANA LLC,No,921 ELLSWORTH DRIVE SILVER SPRING MD 20910
THAI CHEF,29 MARYLAND AVE.,rockville,MD,20850,BBWLHR531351,On Premise,"WESTON, INC.",No,29 MARYLAND AVE. ROCKVILLE MD 20850
THAI COTTAGE BISTRO,9613 MEDICAL CENTER DR. UNIT G,rockville,MD,20850,BBWHR1127446,On/Off-Premise,"THAI COTTAGE BISTRO, INC",No,9613 MEDICAL CENTER DR. UNIT G ROCKVILLE MD 20850
THAI CUISINE,3430-3434 OLNEY-LAYTONSVILLE RD.,olney,MD,20832,HBWHR40499,On Premise,"THAI CUISINE 2005, INC.",No,3430-3434 OLNEY-LAYTONSVILLE RD. OLNEY MD 20832
THAI HOUSE RESTAURANT,8369 SNOUFFER SCHOOL ROAD,gaithersburg,MD,20879,DBW135,On/Off-Premise,"AEY, INC.",No,8369 SNOUFFER SCHOOL ROAD GAITHERSBURG MD 20879
THAIROCK,12071 ROCKVILLE PIKE,rockville,MD,20852,BBWLHR1494544,On Premise,"THAIFOCK, LLC",No,12071 ROCKVILLE PIKE ROCKVILLE MD 20852
THAI TANIUM,657 CENTER POINT WAY,gaithersburg,MD,20878,BBWLHR492,On Premise,"SUNNY & P.S, INC.",No,657 CENTER POINT WAY GAITHERSBURG MD 20878
THE 4 CORNERS PUB,10111 SUTHERLAND RD,silver_spring,MD,20901,BBWLHR1503544,On Premise,HOSS & DOG LLC,No,10111 SUTHERLAND RD SILVER SPRING MD 20901
THE BARKING DOG,4723 ELM STREET,bethesda,MD,20814,BBWLHR205,On Premise,SMC INC,No,4723 ELM STREET BETHESDA MD 20814
THE BETHESDA BAZAR,8006 NORFOLK AVENUE,bethesda,MD,20814,ABWS160264,Off Premise,"AESOLUTIONS, LLC",Yes,8006 NORFOLK AVENUE BETHESDA MD 20814
THE BETHESDAN HOTEL,8120 WISCONSIN AVE,bethesda,MD,20814,BBWLHR835387,On Premise,"CRESCENT HOTELS & RESORTS, LLC",No,8120 WISCONSIN AVE BETHESDA MD 20814
THE BOTTLE SHOP,"350 FORTUNE TERRACE, SUITE 102",rockville,MD,20854,DBW156,On/Off-Premise,"THE BOUKALI GROUP, LLC",Yes,"350 FORTUNE TERRACE, SUITE 102 ROCKVILLE MD 20854"
THE BRAZILIAN PLACE,2418 UNIVERSITY BOULEVARD WEST,wheaton,MD,20902,BBWLHR34405,On Premise,"THE BRAZILIAN PLACE, LLC",No,2418 UNIVERSITY BOULEVARD WEST WHEATON MD 20902
THE BREAKFAST CLUB,8240 FENTON ST,silver_spring,MD,20910,BBWLHR745355,On Premise,"EAT 2 LIVE, LLC",No,8240 FENTON ST SILVER SPRING MD 20910
THE CAPITAL GRILLE,"5310 WESTERN AVE, SUITE A",chevy_chase,MD,20815,BBWLHR557,On Premise,"GMR MONTGOMERY COUNTY, INC.",No,"5310 WESTERN AVE, SUITE A CHEVY CHASE MD 20815"
THE CARNEGIE AT WASHINGTONIAN CENTER,10100 WASHINGTONIAN BOULEVARD,gaithersburg,MD,20878,BBWLHR1258529,On Premise,WELL KISCO THE CARNEGIETENANT LLC,No,10100 WASHINGTONIAN BOULEVARD GAITHERSBURG MD 20878
THE CHEESECAKE FACTORY,7101 DEMOCRACY BOULEVARD,bethesda,MD,20817,BBWLHR816,On Premise,"THE CHEESECAKE FACT. REST.,INC",No,7101 DEMOCRACY BOULEVARD BETHESDA MD 20817
THE CHICKEN BAR,210 EAST DIAMOND AVE,gaithersburg,MD,20877,BBWLHR1133477,On Premise,THE CHICKEN BAR LLC,No,210 EAST DIAMOND AVE GAITHERSBURG MD 20877
THE CLARKS LODGE,12011 SNOWDEN FARM PARKWAY,clarksburg,MD,20841,BBWLHR1187495,On Premise,"MS GRILL, INC",No,12011 SNOWDEN FARM PARKWAY CLARKSBURG MD 20841
THE CORDELL,4865 CORDELL AVE,bethesda,MD,20814,DBWL1303544,On Premise,"EVALINA RESTAURANT GROUP, LLC",No,4865 CORDELL AVE BETHESDA MD 20814
THE DAILY DISH,"8301 GRUBB ROAD, UNIT A",silver_spring,MD,20910,BBWLHR580,On Premise,"WJ HOLLINGER, LLC",No,"8301 GRUBB ROAD, UNIT A SILVER SPRING MD 20910"
THE DISH & DRAM,10301 KENSINGTON PARKWAY,kensington,MD,20895,BKBWLHR26097,On Premise,"LEFTFORK, INC",No,10301 KENSINGTON PARKWAY KENSINGTON MD 20895
THE FILLMORE SILVER SPRING,8656 COLESVILLE RD,silver_spring,MD,20910,BBWLPA28293,On Premise,"DLS EVENTS, LLC",No,8656 COLESVILLE RD SILVER SPRING MD 20910
THE GIRL AND THE VINE,7071 CARROLL AVENUE,takoma_park,MD,20912,BDBWL41020,On/Off-Premise,"KULA HOSPITALITY, LLC",Yes,7071 CARROLL AVENUE TAKOMA PARK MD 20912
THE GRANDVIEW,7051 ROCKLEDGE DR,bethesda,MD,20817,CBWLRC1686545,On Premise,"THE GRANDVIEW, LLC",No,7051 ROCKLEDGE DR BETHESDA MD 20817
THE GREENE TURTLE,15660 OLD COLUMBIA PIKE,burtonsville,MD,20866,BBWLHR41479,On Premise,"GT BURTONSVILLE 19, LLC",No,15660 OLD COLUMBIA PIKE BURTONSVILLE MD 20866
THE GREENE TURTLE BAR & GRILLE,18101 TOWN CENTER DRIVE,olney,MD,20832,BBWLHR803,On Premise,"GT OLNEY, LLC",No,18101 TOWN CENTER DRIVE OLNEY MD 20832
THE GRILL AT THAT'S AMORE,15201 SHADY GROVE RD.,rockville,MD,20850,BBWLHR294259,On Premise,"STRADA FOODS, INC.",No,15201 SHADY GROVE RD. ROCKVILLE MD 20850
THE GRILLED OYSTER COMPANY,200 MAIN ST.,gaithersburg,MD,20878,BBWLHR732,On Premise,"OLLIE JACK, LLC",No,200 MAIN ST. GAITHERSBURG MD 20878
THE GROVE,7747 TUCKERMAN LANE,potomac,MD,20854,BBWLHR1011418,On Premise,"AUGIE'S POTOMAC, LLC",No,7747 TUCKERMAN LANE POTOMAC MD 20854
THE HUNTERS HOUNDS,5471 WISCONSIN AVE.,chevy_chase,MD,20815,BDBWL642356,On/Off-Premise,"QUEEN BEE GROUP, INC.",No,5471 WISCONSIN AVE. CHEVY CHASE MD 20815
THE KOSHER PASTRY OVEN,1372 LAMBERTON DRIVE,silver_spring,MD,20902,HBW216,On Premise,"KOSHER PASTRY OVEN, LLC.",No,1372 LAMBERTON DRIVE SILVER SPRING MD 20902
THE LADY VINTNER,42 MARYLAND AVE,rockville,MD,20850,DBW1307544,On/Off-Premise,"THE LADY VINTNER, LLC",Yes,42 MARYLAND AVE ROCKVILLE MD 20850
THE LIMERICK PUB,11301 ELKIN STREET,wheaton,MD,20902,BBWLHR1998544,On Premise,THE LIMERICK PUB OF WHEATON LLC,No,11301 ELKIN STREET WHEATON MD 20902
THE MANOR AT SILO FALLS,19501 GEORGIA AVENUE,brookeville,MD,20833,BBWLHR35520,On Premise,"THE MANOR AT SILO FALLS, LLC",No,19501 GEORGIA AVENUE BROOKEVILLE MD 20833
THE MARKET AT RIVER FALLS,10124 RIVER ROAD,potomac,MD,20854,ABWS19213,Off Premise,"JAAT, INC.",No,10124 RIVER ROAD POTOMAC MD 20854
THE NIBBLER,18556 WOODFIELD RD.,gaithersburg,MD,20879,BBWHR387274,On/Off-Premise,"RP GROUP, LLC",No,18556 WOODFIELD RD. GAITHERSBURG MD 20879
THE OLNEY GRILLE,3464 OLNEY-LAYTONSVILLE ROAD,olney,MD,20832,BBWLHR31000,On Premise,"OLNEY GRILLE, INC.",No,3464 OLNEY-LAYTONSVILLE ROAD OLNEY MD 20832
THE ORGANIC BUTCHER OF BETHESDA,7925 OLD GEORGETOWN RD,bethesda,MD,20814,DBW888417,On/Off-Premise,"THE ORGANIC BUTCHER OF BETH., LLC",No,7925 OLD GEORGETOWN RD BETHESDA MD 20814
THE PRESTON OF ROCKVILLE,55 WEST GUDE DRIVE,rockville,MD,20850,BBWLHR1776544,On Premise,55 W GUDE DRIVE OPCO LLC,No,55 WEST GUDE DRIVE ROCKVILLE MD 20850
THE QUARRY HOUSE TAVERN,8401 GEORGIA AVE,silver_spring,MD,20910,BBWLHR030,On Premise,"DOGBONE, LLC.",No,8401 GEORGIA AVE SILVER SPRING MD 20910
THE ROCKVILLE HOTEL,3 RESEARCH CT.,rockville,MD,20850,BBWLHR633355,On Premise,AIL HOSPITALITY LLC,No,3 RESEARCH CT. ROCKVILLE MD 20850
"THE ROCKVILLE PIKE CRAFT BEER, WINE & MORE",1800 ROCKVILLE PIKE,rockville,MD,20852,DBW32114,On/Off-Premise,"RAM RAM, LLC",No,1800 ROCKVILLE PIKE ROCKVILLE MD 20852
THE SALT LINE,4900 HAMPDEN LANE,bethesda,MD,20814,BBWLHR980419,On Premise,TSL BETHESDA LLC,No,4900 HAMPDEN LANE BETHESDA MD 20814
THE SPOT,255 NORTH WASHINGTON STREET,rockville,MD,20850,BBWLHR36111,On Premise,"WL GROUP, LLC",No,255 NORTH WASHINGTON STREET ROCKVILLE MD 20850
THE THAI CUISINE RESTAURANT,757 HUNGERFORD DRIVE,rockville,MD,20850,HBW285,On Premise,THE THAI CUISINE RESTAURANT 2010 CORP,No,757 HUNGERFORD DRIVE ROCKVILLE MD 20850
THE URBAN WINERY,2315 STEWART AVE.,silver_spring,MD,20910,DBWL21272,On Premise,"URBAN WINERY, LLC",No,2315 STEWART AVE. SILVER SPRING MD 20910
THE VILLAGE AT ROCKVILLE,9701 VEIRS DR,rockville,MD,20850,CBWLRC26512,On Premise,"THE VILLAGE AT ROCKVILLE, INC",No,9701 VEIRS DR ROCKVILLE MD 20850
THIRD HILL BREWING CO,8216 GEORGIA AVE,silver_spring,MD,20910,DBW1063445,On/Off-Premise,TH BREWING LLC,No,8216 GEORGIA AVE SILVER SPRING MD 20910
TIGER BEER WINE & DELI,303 NORTH WASHINGTON STREET,rockville,MD,20850,DBW1256531,On/Off-Premise,"SHRI HARI, INC.",Yes,303 NORTH WASHINGTON STREET ROCKVILLE MD 20850
TIJUANA MEXICAN CAFE - ROCKVILLE,2007 VEIRS MILL ROAD,rockville,MD,20851,BBWLHR255,On Premise,MARIO CORPORATION,No,2007 VEIRS MILL ROAD ROCKVILLE MD 20851
TIJUANA MEXICAN CAFE - S.S.,949 EAST UNIVERSITY BLVD,silver_spring,MD,20903,BBWLHR486,On Premise,"TIJUANA TAKOMA, INC.",No,949 EAST UNIVERSITY BLVD SILVER SPRING MD 20903
TIKKA MASALA INDIAN CUISINE,4929 ELM STREET,bethesda,MD,20814,BBWLHR42459,On Premise,"LOTUS MODERN INDIAN CUISINE, LLC",No,4929 ELM STREET BETHESDA MD 20814
TIPPING POINT,12274-C ROCKVILLE PIKE,rockville,MD,20852,ABW2050544,Off Premise,PHOENIX 1979 INC.,Yes,12274-C ROCKVILLE PIKE ROCKVILLE MD 20852
TJ BEER WINE LIQUOR,7669 NEW HAMPSHIRE AVENUE,takoma_park,MD,20912,ABWLTP002,Off Premise,KKR KIM. INC.,No,7669 NEW HAMPSHIRE AVENUE TAKOMA PARK MD 20912
TLUX NAIL LOUNGE,8785 GEORGIA AVE,silver_spring,MD,20910,SCBBWL1845544,On Premise,TLUX NAIL LOUNGE LLC,No,8785 GEORGIA AVE SILVER SPRING MD 20910
TOBACCO BEER & WINE,16125 SHADY GROVE ROAD,gaithersburg,MD,20877,ABW2181544,Off Premise,TK 16125 LLC,No,16125 SHADY GROVE ROAD GAITHERSBURG MD 20877
TOKYO FIRE,9811 MAIN ST,damascus,MD,20872,HBW24576,On Premise,TOKYO FIRE INC,No,9811 MAIN ST DAMASCUS MD 20872
TOMATILLO MEXICAN GRILL,2232 VEIRS MILL ROAD,rockville,MD,20851,HBWHR241,On Premise,"EL PRIMER PASO, INC.",No,2232 VEIRS MILL ROAD ROCKVILLE MD 20851
TOMMY JOE'S BAR & GRILL,7940 NORFOLK AVENUE,bethesda,MD,20814,BBWLHR19871,On Premise,SOCIAL HEIGHTS RESTAURANT LLC,No,7940 NORFOLK AVENUE BETHESDA MD 20814
TOPGOLF,20051 CENTURY BLVD.,germantown,MD,20874,BBWLHR208259,On Premise,"TOPGOLF USA GERMANTOWN, LLC",No,20051 CENTURY BLVD. GERMANTOWN MD 20874
TOP SHELF,914 EAST WEST HWY,takoma_park,MD,20912,DBW1060434,On/Off-Premise,TOP SHELF LLC,No,914 EAST WEST HWY TAKOMA PARK MD 20912
TORCHY'S TACOS,12266 A ROCKVILLE PIKE,rockville,MD,20852,BBWLHR1165494,On Premise,SUCCESS FOODS MANAGEMENT GROUP LLC,No,12266 A ROCKVILLE PIKE ROCKVILLE MD 20852
TORTACOS,13024 MIDDLEBROOK ROAD,germantown,MD,20874,BBWLHR1086432,On Premise,TORTACOS LLC,No,13024 MIDDLEBROOK ROAD GERMANTOWN MD 20874
TOURNAMENT PLAYERS CLUB AT AVENEL,10000 OAKLYN DRIVE,potomac,MD,20854,CBWLCC018,On Premise,"TOURNAMENT PLAYERS AT AVENEL, LLC",No,10000 OAKLYN DRIVE POTOMAC MD 20854
"TRAN DINH BEER,WINE & DELI","20 MONTGOMERY VILLAGE AVE, UNIT D",gaithersburg,MD,20879,DBW141,On/Off-Premise,"TRAN DINH BEER,WINE, & DELI, I",No,"20 MONTGOMERY VILLAGE AVE, UNIT D GAITHERSBURG MD 20879"
TRATTORIA DA LINA,7000 CARROLL AVENUE,takoma_park,MD,20912,BBWLHR24865,On Premise,"MINNA, LLC",No,7000 CARROLL AVENUE TAKOMA PARK MD 20912
TRATTORIA SORRENTO,4930 CORDELL AVE,bethesda,MD,20814,BBWLHR177,On Premise,"SORRENTO, INC.",No,4930 CORDELL AVE BETHESDA MD 20814
TRAVILAH BEER & WINE,10028 DARNESTOWN ROAD,rockville,MD,20850,DBW1289545,On/Off-Premise,"NKGS, LLC",Yes,10028 DARNESTOWN ROAD ROCKVILLE MD 20850
TRUE FOOD KITCHEN - BETH,7100 WISCONSIN AVENUE,bethesda,MD,20814,BBWLHR1763544,On Premise,FRC BALANCE LLC,No,7100 WISCONSIN AVENUE BETHESDA MD 20814
TRUE FOOD KITCHEN - GAITHERSBURG,221 RIO BLVD.,gaithersburg,MD,20878,BBWLHR696358,On Premise,"FRC BALANCE, LLC",No,221 RIO BLVD. GAITHERSBURG MD 20878
T&T WINE SHOP,5052 NICHOLSON LN.,rockville,MD,20852,ABWS454314,Off Premise,"T&T WINE SHOP, LLC",No,5052 NICHOLSON LN. ROCKVILLE MD 20852
TWINBROOK DELI BEER WINE,2208 VEIRS MILL ROAD,rockville,MD,20851,ABW212259,Off Premise,"TWINBROOK DELI BEER WINE, LLC",Yes,2208 VEIRS MILL ROAD ROCKVILLE MD 20851
UMI SUSHI & SEAFOOD BUFFET,1471 ROCKVILLE PIKE,rockville,MD,20852,BBWLHR1181494,On Premise,UMI BUFFET ROCKVILLE LLC,No,1471 ROCKVILLE PIKE ROCKVILLE MD 20852
UNCORKED,"8525 CHEVY CHASE LAKE TERRACE, SUITE 301",chevy_chase,MD,20815,BDBWL623355,On/Off-Premise,"THE CHASE, LLC",Yes,"8525 CHEVY CHASE LAKE TERRACE, SUITE 301 CHEVY CHASE MD 20815"
UNPLUGGED SPORT BAR & RESTAURANT,11305-C GEORGIA AVE,wheaton,MD,20902,BBWLHR23147,On Premise,"UNPLUGGED SPORT BAR & REST., INC",No,11305-C GEORGIA AVE WHEATON MD 20902
UPCOUNTY FINE WINE & BEER,23229 STRINGTOWN RD.,clarksburg,MD,20871,DBW51271,On/Off-Premise,"AP RETAIL, LLC",Yes,23229 STRINGTOWN RD. CLARKSBURG MD 20871
URBAN HOT POT,1800 ROCKVILLE PIKE H2,rockville,MD,20852,HBWHR35025,On Premise,"EVG GROUP, LLC",No,1800 ROCKVILLE PIKE H2 ROCKVILLE MD 20852
UTOPIA BEER & WINE,14 RANDOLPH RD.,silver_spring,MD,20904,ABW299260,Off Premise,"ZEMEN, LLC",No,14 RANDOLPH RD. SILVER SPRING MD 20904
UZU SUSHI,1701 ROCKVILLE PIKE SUITE A7,rockville,MD,20852,HBWHR1268556,On Premise,"CVS,LLC",No,1701 ROCKVILLE PIKE SUITE A7 ROCKVILLE MD 20852
VACE,4705 MILLER AVE,bethesda,MD,20814,ABW136,Off Premise,VACE INC.,No,4705 MILLER AVE BETHESDA MD 20814
VASILI'S KITCHEN,705 CENTER POINT WAY,gaithersburg,MD,20878,BBWLHR1629544,On Premise,"VASILI'S KITCHEN, LLC",No,705 CENTER POINT WAY GAITHERSBURG MD 20878
VERIDIAN MARKET AND WINE,8010 BLAIR MILL WAY,silver_spring,MD,20910,ABWS26668,Off Premise,"MCH VERIDIAN, INC",Yes,8010 BLAIR MILL WAY SILVER SPRING MD 20910
VFW POST 2562,11316 FERN STREET,silver_spring,MD,20902,CBWLFV001,On Premise,SILVER SPRING MEMORIAL VFW,No,11316 FERN STREET SILVER SPRING MD 20902
VFW POST NO. 350,6420 ORCHARD AVE,takoma_park,MD,20912,CBWLFV1,On Premise,POST NO. 350 VFW OF THE U.S,No,6420 ORCHARD AVE TAKOMA PARK MD 20912
VIBE RESTAURANT AND LOUNGE,8081 B & C GEORGIA AVE.,silver_spring,MD,20910,DBWL656365,On Premise,"SKY BLUE LOUNGE, LLC",No,8081 B & C GEORGIA AVE. SILVER SPRING MD 20910
VICINO RISTORANTE ITALIANO,959 SLIGO AVE,silver_spring,MD,20910,HBW032,On Premise,"VICINO RISTORANTE ITALIANO, IN",No,959 SLIGO AVE SILVER SPRING MD 20910
VILLAGE BEER & FINE WINE,5526 NORBECK ROAD,rockville,MD,20853,DBW798367,On/Off-Premise,"ANT, LLC",Yes,5526 NORBECK ROAD ROCKVILLE MD 20853
VILLAGE BEER & WINE AT POOLESVILLE,19710-G FISHER AVE,poolesville,MD,20837,ABW1793544,Off Premise,MANAKAMANA INC,Yes,19710-G FISHER AVE POOLESVILLE MD 20837
VILLAGE CENTER BEER WINE,9991 STEDWICK RD.,gaithersburg,MD,20886,ABW441295,Off Premise,"RUPAL & PARI, INC.",Yes,9991 STEDWICK RD. GAITHERSBURG MD 20886
VILLAGE GRILLE,50 SOUTHLAWN CT,rockville,MD,20850,HBWHR875396,On Premise,VILLAGE GRILLE LLC,No,50 SOUTHLAWN CT ROCKVILLE MD 20850
VILLAGE WEST LIQUOR,19520 WATERS ROAD,germantown,MD,20874,DBW29800,On/Off-Premise,"VILLAGE WEST LIQUOR, LLC",Yes,19520 WATERS ROAD GERMANTOWN MD 20874
VILLA MAYA RESTAURANT-CLARKSBURG,12051 CHESTNUT BRANCH WAY,clarksburg,MD,20871,BBWLHR38456,On Premise,NCJ CORPORATION,No,12051 CHESTNUT BRANCH WAY CLARKSBURG MD 20871
VILLA MAYA RESTAURANT-ROCKVILLE,5532 NORBECK ROAD,rockville,MD,20853,BBWLHR628,On Premise,SOL MAYA CORPORATION,No,5532 NORBECK ROAD ROCKVILLE MD 20853
VINE ALLEY,114 MARKET ST.,gaithersburg,MD,20878,BDBWL489303,On/Off-Premise,"KENTLANDS WINE GROUP, INC.",No,114 MARKET ST. GAITHERSBURG MD 20878
VIRRAAJ,4914 CORDELL AVE.,bethesda,MD,20814,BBWLHR309260,On Premise,"VIRAAJ REST. GROUP,LLC",No,4914 CORDELL AVE. BETHESDA MD 20814
VISARTS,"155 GIBBS STREET, SUITE 300",rockville,MD,20850,SBWLCPA01,On Premise,METROPOLITAN CENTER FOR THE VI,No,"155 GIBBS STREET, SUITE 300 ROCKVILLE MD 20850"
WANG JJA JANG,1613 EAST GUDE DRIVE,rockville,MD,20850,BBWLHR694,On Premise,"JYS ENTERPRISES, INC",No,1613 EAST GUDE DRIVE ROCKVILLE MD 20850
WARREN STREET DELI,9226 WARREN STREET,silver_spring,MD,20910,ABW973415,Off Premise,"WARREN  STREET DELI, LLC",No,9226 WARREN STREET SILVER SPRING MD 20910
WASABI ZEN,18066 GEORGIA AVE,olney,MD,20832,HBW121,On Premise,"WASABI ZEN JAPANESE CUIS., INC",No,18066 GEORGIA AVE OLNEY MD 20832
WASHINGTONIAN CENTER MARRIOTT,9751 WASHINGTONIAN BLVD,gaithersburg,MD,20878,BBWLHM011,On Premise,"MARRIOTT HOTEL SERVICES, LLC",No,9751 WASHINGTONIAN BLVD GAITHERSBURG MD 20878
WASHINGTON-ROCKVILLE ELKS #15,5 TAFT COURT,rockville,MD,20850,CBWLFV019,On Premise,B.P.O. ELKS #15,No,5 TAFT COURT ROCKVILLE MD 20850
